num_of_prev_attempts,studied_credits,module_presentation_length,sum_click_dataplus,sum_click_dualpane,sum_click_externalquiz,sum_click_forumng,sum_click_glossary,sum_click_homepage,sum_click_htmlactivity,sum_click_oucollaborate,sum_click_oucontent,sum_click_ouelluminate,sum_click_ouwiki,sum_click_page,sum_click_questionnaire,sum_click_quiz,sum_click_repeatactivity,sum_click_resource,sum_click_sharedsubpage,sum_click_subpage,sum_click_url,sum_days_vle_accessed,max_clicks_one_day,first_date_vle_accessed,avg_score,avg_days_sub_early,days_early_first_assessment,score_first_assessment,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_module_nan,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,code_presentation_nan,gender_M,gender_nan,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,region_nan,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,highest_education_nan,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,imd_band_nan,age_band_35-55,age_band_55<=,age_band_nan,disability_Y,disability_nan
0,60,261,0.0,0.0,2.0,79.0,0.0,97.0,0.0,0.0,86.0,0.0,53.0,0.0,0.0,0.0,0.0,20.0,0.0,43.0,6.0,138.0,15.0,-18.0,91.0,-2.0,0.0,90.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,1.0,373.0,0.0,142.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,83.0,7.0,244.0,30.0,-14.0,69.33333333333333,1.0,2.0,75.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,268,0.0,0.0,0.0,111.0,0.0,41.0,0.0,6.0,53.0,0.0,0.0,6.0,0.0,24.0,0.0,4.0,0.0,41.0,1.0,88.0,19.0,-12.0,,,,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,240,0.0,0.0,0.0,209.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,21.0,0.0,54.0,19.0,168.0,14.0,-9.0,85.33333333333333,-4.0,0.0,81.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,30,241,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,1.0,27.0,22.0,4.0,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,30,241,0.0,0.0,0.0,75.0,0.0,73.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,54.0,0.0,26.0,0.0,60.0,4.0,161.0,22.0,-18.0,42.0,-8.0,-2.0,20.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,120,240,0.0,5.0,0.0,203.0,4.0,143.0,0.0,0.0,381.0,15.0,12.0,9.0,13.0,158.0,0.0,16.0,0.0,150.0,22.0,265.0,76.0,-18.0,80.0,1.5,2.0,82.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,150,268,0.0,5.0,0.0,85.0,0.0,70.0,0.0,1.0,242.0,0.0,0.0,0.0,0.0,94.0,0.0,2.0,0.0,24.0,24.0,168.0,65.0,-8.0,86.0,4.0,4.0,86.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,120,268,0.0,0.0,0.0,49.0,0.0,72.0,0.0,1.0,99.0,0.0,1.0,4.0,0.0,75.0,0.0,4.0,0.0,67.0,6.0,150.0,65.0,-17.0,84.0,1.0,1.0,88.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,1.0,113.0,15.0,84.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,72.0,11.0,156.0,11.0,-25.0,58.333333333333336,0.0,0.0,45.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,69.0,0.0,141.0,2.0,0.0,484.0,0.0,17.0,0.0,0.0,13.0,0.0,13.0,0.0,83.0,7.0,228.0,44.0,-15.0,71.0,-0.5,0.0,74.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,10.0,493.0,12.0,481.0,0.0,0.0,89.0,7.0,78.0,4.0,0.0,0.0,0.0,49.0,0.0,101.0,57.0,479.0,24.0,-9.0,90.25,-0.75,1.0,83.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,111.0,0.0,226.0,0.0,1.0,421.0,0.0,0.0,0.0,0.0,91.0,0.0,1.0,0.0,12.0,55.0,281.0,63.0,-18.0,97.0,10.0,10.0,97.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,0.0,21.0,0.0,9.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,19.0,11.0,0.0,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,1.0,0.0,262.0,0.0,271.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,5.0,46.0,295.0,60.0,-18.0,94.0,4.0,4.0,94.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,37.0,0.0,20.0,0.0,18.0,1.0,46.0,33.0,-12.0,16.0,-7.0,-7.0,16.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,60,261,0.0,0.0,3.0,30.0,0.0,69.0,0.0,0.0,21.0,0.0,24.0,0.0,0.0,0.0,0.0,20.0,0.0,26.0,9.0,108.0,10.0,-18.0,81.5,1.5,2.0,85.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,0.0,248.0,0.0,134.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,16.0,0.0,16.0,7.0,159.0,32.0,16.0,69.66666666666667,-2.3333333333333335,0.0,45.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,268,0.0,0.0,0.0,57.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,15.0,6.0,68.0,9.0,-6.0,65.66666666666667,0.3333333333333333,2.0,48.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,60,269,0.0,0.0,0.0,22.0,0.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,134.0,0.0,13.0,0.0,19.0,1.0,73.0,40.0,-15.0,46.666666666666664,-1.3333333333333333,1.0,22.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,60,262,0.0,0.0,0.0,73.0,0.0,83.0,0.0,3.0,96.0,0.0,0.0,0.0,0.0,35.0,0.0,12.0,0.0,23.0,0.0,128.0,32.0,-7.0,30.5,2.5,11.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,30,269,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,38.0,5.0,-8.0,60.0,1.0,1.0,60.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,90,241,0.0,0.0,0.0,6.0,0.0,47.0,0.0,4.0,196.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,69.0,18.0,16.0,51.0,1.0,1.0,51.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,60,261,0.0,0.0,0.0,43.0,5.0,108.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0,0.0,22.0,0.0,157.0,14.0,-16.0,70.0,10.0,10.0,70.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,24.0,0.0,25.0,0.0,0.0,112.0,0.0,0.0,6.0,0.0,3.0,0.0,11.0,0.0,52.0,3.0,89.0,24.0,1.0,58.0,1.0,1.0,64.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,60,262,0.0,0.0,7.0,402.0,0.0,293.0,0.0,11.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,130.0,20.0,324.0,19.0,-11.0,91.66666666666667,0.6666666666666666,1.0,85.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,13.0,0.0,70.0,24.0,-15.0,70.0,1.0,1.0,70.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,268,0.0,3.0,0.0,133.0,0.0,85.0,0.0,1.0,439.0,0.0,0.0,0.0,0.0,114.0,0.0,1.0,0.0,9.0,1.0,177.0,85.0,0.0,83.0,0.0,0.0,83.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,262,0.0,0.0,1.0,8.0,0.0,46.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,3.0,54.0,26.0,-25.0,61.666666666666664,-2.0,1.0,60.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,240,0.0,0.0,0.0,457.0,4.0,173.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,11.0,0.0,20.0,16.0,227.0,21.0,-9.0,88.0,-2.5,1.0,76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,30,241,0.0,0.0,0.0,49.0,0.0,163.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,305.0,0.0,32.0,0.0,65.0,9.0,208.0,43.0,-14.0,90.0,-0.5,1.0,90.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,10.0,12.0,70.0,4.0,4.0,70.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,120,240,0.0,0.0,0.0,92.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,63.0,8.0,-3.0,78.66666666666667,1.6666666666666667,10.0,78.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,234,0.0,0.0,0.0,289.0,1.0,84.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,36.0,11.0,145.0,14.0,-9.0,81.0,0.0,0.0,80.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,-13.0,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,120,261,0.0,0.0,18.0,72.0,0.0,231.0,0.0,1.0,119.0,0.0,77.0,0.0,0.0,0.0,0.0,29.0,0.0,111.0,5.0,229.0,32.0,-18.0,72.5,1.5,2.0,69.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,30,241,0.0,0.0,0.0,14.0,2.0,34.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,53.0,25.0,-8.0,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,30,269,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,180,240,0.0,0.0,0.0,96.0,0.0,87.0,0.0,0.0,24.0,0.0,14.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,21.0,108.0,13.0,-3.0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90,269,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8.0,0.0,23.0,11.0,59.0,50.0,-5.0,67.66666666666667,-1.6666666666666667,0.0,78.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,17.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,30.0,5.0,-5.0,80.0,6.0,6.0,80.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,22.0,8.0,2.0,79.0,3.0,3.0,79.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,30,268,0.0,4.0,0.0,51.0,0.0,27.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,11.0,0.0,84.0,50.0,9.0,78.0,-7.0,-7.0,78.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,234,0.0,0.0,0.0,38.0,0.0,45.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,10.0,9.0,62.0,9.0,-5.0,80.33333333333333,-0.6666666666666666,0.0,72.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,120,268,0.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,20.0,0.0,17.0,21.0,53.0,11.0,-9.0,54.666666666666664,-11.333333333333334,6.0,48.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,90,262,0.0,0.0,1.0,98.0,13.0,100.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,1.0,99.0,12.0,-25.0,78.33333333333333,-0.3333333333333333,1.0,85.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,30,241,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,31.0,7.0,7.0,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,54.0,0.0,196.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,341.0,0.0,48.0,0.0,58.0,10.0,201.0,103.0,-18.0,96.0,14.5,31.0,100.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,268,0.0,4.0,0.0,212.0,0.0,160.0,0.0,0.0,305.0,0.0,9.0,7.0,0.0,170.0,0.0,19.0,0.0,150.0,12.0,311.0,61.0,-18.0,90.0,0.0,1.0,92.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,70,262,0.0,0.0,0.0,34.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,0.0,49.0,7.0,3.0,71.66666666666667,-0.6666666666666666,0.0,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,120,268,0.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,36.0,10.0,-8.0,71.0,0.0,0.0,72.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,90.0,0.0,115.0,4.0,7.0,550.0,0.0,20.0,1.0,9.0,341.0,0.0,13.0,0.0,113.0,8.0,319.0,94.0,-12.0,79.0,1.0,1.0,70.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,90,240,0.0,0.0,0.0,148.0,0.0,51.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,25.0,0.0,54.0,9.0,100.0,15.0,0.0,89.33333333333333,-1.0,2.0,87.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,60,240,0.0,0.0,0.0,136.0,0.0,51.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,34.0,4.0,112.0,15.0,-2.0,60.0,-1.6666666666666667,1.0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,120,261,0.0,0.0,1.0,23.0,0.0,39.0,0.0,0.0,18.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,51.0,22.0,-18.0,83.0,0.0,0.0,84.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,120,240,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,12.0,7.0,5.0,48.0,-6.0,0.0,39.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,268,0.0,4.0,0.0,196.0,0.0,39.0,0.0,3.0,233.0,0.0,9.0,6.0,11.0,47.0,0.0,15.0,0.0,66.0,14.0,249.0,42.0,4.0,88.0,0.0,0.0,90.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,17.0,245.0,1.0,228.0,0.0,0.0,75.0,2.0,45.0,6.0,0.0,0.0,0.0,44.0,0.0,142.0,83.0,346.0,18.0,-16.0,82.0,-1.0,1.0,70.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,60,261,0.0,0.0,1.0,46.0,0.0,27.0,0.0,0.0,9.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,39.0,13.0,2.0,18.5,-4.0,0.0,27.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,268,0.0,0.0,0.0,69.0,0.0,19.0,0.0,2.0,50.0,0.0,0.0,2.0,0.0,2.0,0.0,9.0,0.0,23.0,0.0,83.0,11.0,1.0,59.0,-0.5,1.0,70.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,60,268,0.0,0.0,0.0,610.0,2.0,119.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,34.0,0.0,67.0,18.0,188.0,93.0,-10.0,73.0,0.3333333333333333,2.0,80.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,24.0,0.0,83.0,18.0,-13.0,84.0,10.0,10.0,84.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,10.0,6.0,2.0,85.0,13.0,13.0,85.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,38.0,0.0,59.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,290.0,0.0,14.0,0.0,18.0,1.0,131.0,72.0,-17.0,76.0,-0.5,1.0,60.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,234,0.0,0.0,0.0,32.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,5.0,5.0,26.0,14.0,-8.0,85.0,0.0,1.0,78.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
