num_of_prev_attempts,studied_credits,module_presentation_length,sum_click_dataplus,sum_click_dualpane,sum_click_externalquiz,sum_click_folder,sum_click_forumng,sum_click_glossary,sum_click_homepage,sum_click_htmlactivity,sum_click_oucollaborate,sum_click_oucontent,sum_click_ouelluminate,sum_click_ouwiki,sum_click_page,sum_click_questionnaire,sum_click_quiz,sum_click_repeatactivity,sum_click_resource,sum_click_sharedsubpage,sum_click_subpage,sum_click_url,sum_days_vle_accessed,max_clicks_one_day,first_date_vle_accessed,avg_score,avg_days_sub_early,days_early_first_assessment,score_first_assessment,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_module_nan,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,code_presentation_nan,gender_M,gender_nan,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,region_nan,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,highest_education_nan,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,imd_band_nan,age_band_35-55,age_band_55<=,age_band_nan,disability_Y,disability_nan
1,180,268,0.0,0.0,0.0,0.0,296.0,3.0,259.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,153.0,0.0,205.0,0.0,138.0,39.0,418.0,19.0,-10.0,89.44444444444444,-0.8888888888888888,1.0,67.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,90,234,0.0,0.0,0.0,0.0,259.0,0.0,120.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,55.0,0.0,35.0,0.0,85.0,14.0,244.0,26.0,8.0,56.55555555555556,0.2222222222222222,9.0,77.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,120,241,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,113.0,0.0,4.0,0.0,18.0,4.0,54.0,32.0,-14.0,71.0,-1.3333333333333333,0.0,70.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,145.0,2.0,51.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,62.0,0.0,9.0,0.0,10.0,0.0,90.0,27.0,-4.0,70.0,2.6666666666666665,7.0,45.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,0.0,0.0,2.0,9.0,47.0,0.0,7.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,16.0,4.0,91.0,48.0,8.0,52.5,0.16666666666666666,1.0,35.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,120,241,0.0,0.0,0.0,0.0,316.0,2.0,452.0,0.0,17.0,1545.0,0.0,34.0,19.0,9.0,194.0,0.0,25.0,0.0,310.0,35.0,675.0,51.0,-18.0,80.4,0.2,1.0,80.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90,269,0.0,0.0,0.0,0.0,27.0,0.0,51.0,4.0,2.0,80.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,40.0,1.0,81.0,26.0,-18.0,62.0,0.0,0.0,62.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,60,268,0.0,2.0,0.0,0.0,27.0,0.0,125.0,0.0,1.0,302.0,0.0,57.0,0.0,0.0,83.0,0.0,1.0,0.0,10.0,3.0,163.0,68.0,-10.0,84.75,0.0,0.0,96.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,30,241,0.0,0.0,0.0,0.0,143.0,0.0,267.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,407.0,0.0,31.0,0.0,65.0,19.0,278.0,56.0,-9.0,75.83333333333333,-3.0,0.0,90.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,90,269,10.0,0.0,0.0,0.0,1300.0,0.0,728.0,10.0,15.0,725.0,0.0,36.0,10.0,25.0,399.0,0.0,30.0,0.0,308.0,42.0,1027.0,70.0,-17.0,79.8,2.0,6.0,76.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,0.0,56.0,0.0,250.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,756.0,0.0,43.0,0.0,114.0,6.0,272.0,99.0,-18.0,64.5,-3.1666666666666665,0.0,78.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,60,262,0.0,0.0,2.0,0.0,55.0,46.0,182.0,0.0,6.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,31.0,10.0,214.0,15.0,-9.0,81.66666666666667,-1.3333333333333333,0.0,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,190.0,0.0,25.0,0.0,23.0,2.0,68.0,104.0,-3.0,80.0,-1.0,2.0,90.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,120,262,0.0,0.0,2.0,0.0,57.0,1.0,141.0,0.0,12.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,102.0,13.0,253.0,10.0,-25.0,57.833333333333336,-1.5,1.0,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,262,0.0,0.0,0.0,0.0,48.0,5.0,163.0,0.0,3.0,638.0,0.0,0.0,0.0,13.0,165.0,0.0,65.0,0.0,30.0,1.0,332.0,42.0,-8.0,60.5,0.25,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,60,262,0.0,0.0,0.0,0.0,11.0,1.0,158.0,0.0,4.0,222.0,0.0,0.0,0.0,0.0,135.0,0.0,39.0,0.0,43.0,1.0,230.0,37.0,-9.0,71.25,4.5,19.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,60,240,0.0,0.0,0.0,0.0,65.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,63.0,7.0,0.0,100.0,90.0,125.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,90,268,0.0,2.0,0.0,0.0,75.0,0.0,84.0,0.0,0.0,241.0,0.0,64.0,0.0,0.0,13.0,0.0,6.0,0.0,9.0,23.0,165.0,17.0,12.0,76.25,0.0,2.0,70.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,22.0,0.0,64.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,33.0,0.0,15.0,0.0,21.0,0.0,98.0,36.0,-12.0,86.66666666666667,2.0,17.0,90.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,10.0,0.0,0.0,0.0,7.0,0.0,216.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,109.0,47.0,234.0,24.0,-7.0,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,60,268,0.0,0.0,0.0,0.0,505.0,7.0,158.0,0.0,3.0,77.0,0.0,0.0,0.0,0.0,120.0,0.0,20.0,0.0,59.0,17.0,313.0,22.0,-10.0,85.88888888888889,-2.4444444444444446,3.0,87.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,60,268,0.0,6.0,0.0,0.0,404.0,0.0,342.0,0.0,0.0,854.0,0.0,443.0,0.0,0.0,206.0,0.0,17.0,0.0,46.0,55.0,592.0,90.0,-3.0,90.5,2.0,6.0,91.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,60,240,0.0,0.0,0.0,0.0,430.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,13.0,0.0,53.0,18.0,287.0,22.0,3.0,78.57142857142857,-5.142857142857143,0.0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,60,269,0.0,0.0,0.0,0.0,4.0,0.0,35.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,126.0,0.0,21.0,0.0,16.0,1.0,86.0,65.0,-4.0,97.0,-3.0,-3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,120,268,0.0,8.0,0.0,0.0,100.0,0.0,171.0,0.0,0.0,548.0,0.0,7.0,7.0,0.0,344.0,0.0,34.0,0.0,169.0,7.0,413.0,80.0,-6.0,68.0,0.5,1.0,46.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,180,262,0.0,0.0,17.0,0.0,585.0,3.0,630.0,0.0,16.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,235.0,52.0,685.0,26.0,-25.0,80.5,0.0,3.0,85.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,120,261,0.0,0.0,4.0,0.0,263.0,0.0,276.0,0.0,2.0,53.0,0.0,32.0,0.0,0.0,0.0,0.0,14.0,0.0,60.0,7.0,208.0,17.0,-18.0,79.0,2.0,2.0,79.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,60,269,0.0,0.0,0.0,0.0,275.0,0.0,672.0,1.0,0.0,1733.0,0.0,16.0,2.0,14.0,313.0,0.0,33.0,0.0,409.0,18.0,996.0,40.0,-18.0,76.0,0.4,1.0,60.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,234,0.0,0.0,0.0,0.0,291.0,0.0,155.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,60.0,0.0,4.0,0.0,10.0,21.0,211.0,33.0,2.0,84.11111111111111,-0.3333333333333333,1.0,68.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,0.0,0.0,265.0,0.0,145.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,7.0,0.0,13.0,8.0,254.0,20.0,-9.0,88.125,-1.75,2.0,85.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,60,240,0.0,0.0,0.0,0.0,4458.0,5.0,1807.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,134.0,0.0,32.0,1.0,80.0,17.0,1095.0,41.0,-9.0,82.0,0.6666666666666666,12.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,60,269,0.0,0.0,0.0,0.0,166.0,0.0,310.0,3.0,0.0,847.0,0.0,2.0,5.0,0.0,83.0,0.0,15.0,0.0,153.0,11.0,450.0,58.0,-18.0,69.6,-3.4,2.0,84.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,0.0,0.0,5.0,0.0,83.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,68.0,0.0,19.0,0.0,12.0,1.0,147.0,34.0,1.0,24.5,6.5,12.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,67.0,0.0,55.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,65.0,0.0,7.0,0.0,17.0,0.0,102.0,16.0,-8.0,76.66666666666667,3.3333333333333335,7.0,75.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,0.0,123.0,0.0,150.0,2.0,4.0,206.0,0.0,6.0,2.0,3.0,385.0,0.0,22.0,0.0,161.0,11.0,380.0,70.0,-6.0,66.4,0.4,1.0,84.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,60,268,0.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,1.0,14.0,4.0,2.0,38.0,1.0,1.0,38.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,0.0,27.0,0.0,94.0,0.0,11.0,225.0,0.0,5.0,0.0,0.0,92.0,0.0,0.0,0.0,9.0,2.0,147.0,74.0,-17.0,66.5,-6.75,1.0,70.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,240,0.0,0.0,0.0,0.0,138.0,1.0,135.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,0.0,12.0,0.0,36.0,8.0,203.0,12.0,-4.0,87.55555555555556,-0.1111111111111111,6.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,120,241,0.0,0.0,0.0,0.0,38.0,0.0,94.0,0.0,0.0,201.0,0.0,0.0,3.0,0.0,251.0,0.0,11.0,0.0,59.0,3.0,185.0,97.0,-12.0,54.2,1.4,4.0,72.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,60,240,0.0,2.0,0.0,0.0,221.0,0.0,318.0,0.0,0.0,702.0,13.0,0.0,10.0,0.0,221.0,0.0,36.0,0.0,198.0,26.0,475.0,123.0,-18.0,88.0,0.75,3.0,92.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,60,262,0.0,0.0,8.0,0.0,94.0,13.0,229.0,0.0,5.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,53.0,26.0,301.0,25.0,-22.0,84.83333333333333,1.8333333333333333,4.0,85.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,0.0,11.0,0.0,21.0,0.0,1.0,25.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,25.0,21.0,29.0,,,,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,90,241,0.0,0.0,0.0,0.0,295.0,0.0,263.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,551.0,0.0,90.0,0.0,92.0,4.0,501.0,53.0,-12.0,75.5,-2.6666666666666665,1.0,80.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,241,0.0,0.0,3.0,0.0,227.0,2.0,297.0,0.0,5.0,282.0,0.0,135.0,0.0,0.0,0.0,0.0,79.0,0.0,264.0,31.0,456.0,21.0,-16.0,65.4,2.0,10.0,69.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,60,241,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,2.0,,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,90,240,0.0,0.0,12.0,0.0,368.0,0.0,229.0,0.0,0.0,208.0,16.0,102.0,4.0,0.0,0.0,0.0,93.0,0.0,218.0,84.0,440.0,24.0,-12.0,40.18181818181818,-2.0,1.0,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,120,268,0.0,0.0,0.0,0.0,384.0,2.0,352.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,90.0,0.0,27.0,0.0,52.0,29.0,344.0,27.0,-10.0,83.875,1.25,15.0,79.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,0.0,110.0,11.0,164.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,91.0,0.0,168.0,0.0,30.0,0.0,283.0,90.0,-16.0,87.33333333333333,3.0,5.0,85.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,10.0,5.0,41.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,41.0,0.0,12.0,0.0,3.0,0.0,84.0,16.0,25.0,72.33333333333333,1.0,2.0,74.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,268,0.0,7.0,0.0,0.0,66.0,0.0,83.0,0.0,0.0,396.0,0.0,3.0,0.0,0.0,131.0,0.0,1.0,0.0,28.0,13.0,158.0,59.0,-7.0,75.0,1.0,1.0,80.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,0.0,0.0,23.0,0.0,183.0,0.0,6.0,402.0,0.0,0.0,0.0,0.0,144.0,0.0,50.0,0.0,58.0,3.0,310.0,62.0,-8.0,63.0,1.5,4.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,75,240,12.0,6.0,0.0,0.0,849.0,0.0,759.0,0.0,0.0,1423.0,32.0,68.0,21.0,26.0,567.0,0.0,120.0,0.0,668.0,89.0,1165.0,63.0,-18.0,73.6,-0.4,2.0,82.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,60,240,0.0,0.0,0.0,0.0,29.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,26.0,5.0,3.0,71.0,-4.0,-4.0,71.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,60,269,0.0,0.0,0.0,0.0,171.0,0.0,294.0,2.0,9.0,467.0,0.0,12.0,6.0,0.0,990.0,0.0,37.0,0.0,302.0,52.0,612.0,121.0,-17.0,58.6,0.6,1.0,68.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,60,240,0.0,0.0,35.0,0.0,1655.0,26.0,722.0,0.0,0.0,104.0,48.0,172.0,5.0,0.0,0.0,0.0,220.0,0.0,867.0,280.0,1748.0,37.0,-14.0,53.63636363636363,-1.9090909090909092,1.0,57.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,60,269,13.0,0.0,0.0,0.0,40.0,0.0,219.0,0.0,0.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,85.0,45.0,381.0,105.0,2.0,73.5,0.5,1.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,120,268,3.0,0.0,0.0,0.0,1428.0,0.0,635.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,110.0,26.0,1027.0,34.0,-10.0,76.5,-3.0,0.0,74.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,120,269,0.0,0.0,0.0,0.0,68.0,0.0,157.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,285.0,0.0,13.0,0.0,56.0,12.0,232.0,34.0,-17.0,85.83333333333333,2.1666666666666665,11.0,89.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,120,268,3.0,2.0,0.0,0.0,61.0,0.0,89.0,0.0,0.0,625.0,0.0,0.0,3.0,7.0,170.0,0.0,23.0,0.0,119.0,25.0,320.0,62.0,-16.0,55.2,0.8,1.0,56.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,2.0,0.0,127.0,0.0,78.0,0.0,0.0,212.0,0.0,57.0,0.0,0.0,0.0,0.0,24.0,0.0,64.0,10.0,169.0,20.0,-4.0,42.2,-2.8,0.0,11.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,4.0,0.0,0.0,0.0,27.0,1.0,139.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,64.0,13.0,227.0,22.0,-23.0,72.5,-5.25,0.0,78.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,0.0,0.0,25.0,0.0,58.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,18.0,3.0,84.0,16.0,-7.0,79.0,0.0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,268,1.0,0.0,0.0,1.0,278.0,0.0,445.0,0.0,0.0,1172.0,0.0,17.0,8.0,25.0,974.0,0.0,25.0,0.0,211.0,14.0,636.0,151.0,-15.0,57.0,1.8,4.0,62.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
